energy_gev,unoscillated_numu_flux_per_gev_m2_pot,p_mumu_prem,p_mumu_constant_2p848,cc_xsec_1e38_cm2,selection_efficiency_proxy,selected_events_per_gev_per_pot
35.125,1.93961348e-14,0.9870502551544321,0.9870423802354392,23.24812723552542,0.42959565,4.605886179773709e-21
35.375,1.79259776e-14,0.9872318837760766,0.987224115632174,23.469791659664075,0.42749495,4.2771367830352486e-21
35.625,1.94109436e-14,0.9874097232958937,0.9874020597791423,23.691851836316307,0.42539425,4.653134051571137e-21
35.875,1.52855924e-14,0.9875838782319414,0.9875763172513702,23.914304988225748,0.42329354999999996,3.681006417827447e-21
36.125,1.74647616e-14,0.987754449528483,0.9877469890480967,24.13714837684437,0.42119284999999995,4.224637993833336e-21
36.375,1.60214824e-14,0.9879215347010666,0.9879141727382876,24.36037930152885,0.41909215,3.8925089100510225e-21
36.625,1.6000152e-14,0.9880852279755384,0.9880779625992971,24.583995098758997,0.41699145,3.9039929045293836e-21
36.875,1.40934804e-14,0.9882456204196663,0.9882384497490455,24.8079931413775,0.41489075,3.45318172141285e-21
37.125,1.89874592e-14,0.988402800069901,0.9883957222720537,25.032370837850365,0.41279004999999996,4.67135549492291e-21
37.375,1.63894164e-14,0.9885568520507719,0.9885498653396569,25.257125631547204,0.41068934999999995,4.0483066239487665e-21
37.625,1.46178056e-14,0.9887078586895786,0.9887009613247054,25.482255000040816,0.40858865,3.624809752007902e-21
37.875,1.52525936e-14,0.9888558996265526,0.9888490899110416,25.653295899774278,0.40648795,3.7885973210716946e-21
38.125,1.24848372e-14,0.9890010519183141,0.9889943281980135,25.763010097363104,0.40438725,3.0987360792094594e-21
38.375,1.34690772e-14,0.9891433901384704,0.9891367508002898,25.872334660575557,0.40228654999999996,3.340251148252347e-21
38.625,2.6960722e-14,0.9892829864721334,0.9892764299432104,25.981272127782375,0.40018584999999995,6.680132741941115e-21
38.875,1.44347616e-14,0.9894199108080589,0.9894134355539027,26.08982500449442,0.39808515,3.573125730240549e-21
39.125,1.27448696e-14,0.9895542308246612,0.9895478353483723,26.197995763996666,0.39598445,3.1516072395453655e-21
39.375,1.22689156e-14,0.9896860120735048,0.9896796949147714,26.305786847965962,0.39388375,3.030636612042735e-21
39.625,1.26371216e-14,0.9898153180595287,0.989809077793042,26.413200667073113,0.39178304999999997,3.1180272213600297e-21
